"Ticker","Date","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","Regime","Quadrant","RVol","AgeDays","Score","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","RiskBuy1Pct","RiskAvgPct","RewardRiskBuy1","RewardRiskAvg"
"NEST","2026-05-13","419","FULL","590","18","G ACC","G ACC","","G ACC","2026-05-13","","EXPLOSIVE BULL","LEADING","6.86","0","5170","Full Grid (1-2-3-4)","100000000","590","448","414","366","0.1","0.2","0.3","0.4","169","446","724","1092","2431","99892600","107400","410.91","410.94","49.83","27.97","2.99","9.22"
"SRSN","2026-05-13","553","FULL","72","9.090909090909092","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","EXPLOSIVE BULL","LEADING","6.16","0","5070","Full Grid (1-2-3-4)","100000000","72","62","60","56","0.1","0.2","0.3","0.4","1388","3225","5000","7142","16755","99983800","16200","59.67","59.67","29.17","14.54","3","8.68"
"BNBR","2026-05-13","553","FULL","175","12.179487179487179","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","EXPLOSIVE BULL","LAGGING","2.19","0","4970","Full Grid (1-2-3-4)","100000000","175","163","160","155","0.1","0.2","0.3","0.4","571","1226","1875","2580","6252","99966300","33700","159.89","159.9","16.57","8.69","2.1","5.48"
"FIRE","2026-05-13","553","FULL","152","16.030534351145036","SMART SNIPER","SMART SNIPER","Structure + Discount","SMART SNIPER","2026-05-13","Structure + Discount","SIDEWAYS","LEADING","6.96","0","4770","Full Grid (1-2-3-4)","100000000","152","141","138","135","0.1","0.2","0.3","0.4","657","1418","2173","2962","7210","99954600","45400","138.63","138.63","16.45","8.39","3.04","7.68"
"IRSX","2026-05-13","553","FULL","464","12.62135922330097","SMART SNIPER","SMART SNIPER","Demand Structure","SMART SNIPER","2026-05-13","Demand Structure","SIDEWAYS","LEADING","2.13","0","4770","Full Grid (1-2-3-4)","100000000","464","424","414","400","0.1","0.2","0.3","0.4","215","471","724","1000","2410","99920000","80000","414.61","414.62","19.4","9.79","3.01","7.89"
"VRNA","2026-05-13","553","FULL","83","5.063291139240507","SMART SNIPER","SMART SNIPER + V-SHAPE","Demand Structure","SMART SNIPER + V-SHAPE","2026-05-13","Demand Structure","SIDEWAYS","LEADING","2.44","0","4770","Full Grid (1-2-3-4)","100000000","83","77","76","74","0.1","0.2","0.3","0.4","1204","2597","3947","5405","13153","99984300","15700","76.02","76.02","15.66","7.91","3","7.64"
"KINO","2026-05-13","553","FULL","1155","3.125","SMART SNIPER","SMART SNIPER","Structure + Discount","SMART SNIPER","2026-05-13","Structure + Discount","SIDEWAYS","LEADING","1.3","0","4750","Full Grid (1-2-3-4)","100000000","1155","1125","1115","1105","0.1","0.2","0.3","0.4","86","177","269","361","893","99729500","270500","1116.79","1116.81","6.49","3.29","3.2","7.56"
"NASA","2026-05-13","553","FULL","39","8.333333333333332","SMART SNIPER","SMART SNIPER","Structure + Discount","SMART SNIPER","2026-05-13","Structure + Discount","SIDEWAYS","LEADING","1.65","0","4750","Full Grid (1-2-3-4)","100000000","39","38","37","37","0.1","0.2","0.3","0.4","2564","5263","8108","10810","26745","99995600","4400","37.39","37.39","7.69","3.71","3","7.64"
"RMKE","2026-05-13","553","FULL","3300","2.803738317757009","SMART SNIPER","SMART SNIPER","Structure + Discount","SMART SNIPER","2026-05-13","Structure + Discount","SIDEWAYS","LEADING","1.54","0","4750","Full Grid (1-2-3-4)","100000000","3300","2970","2890","2780","0.1","0.2","0.3","0.4","30","67","103","143","343","99320000","680000","2895.63","2895.75","21.21","10.21","3","8.47"
"MRAT","2026-05-13","553","FULL","440","1.3824884792626728","SMART GAMMA","SMART GAMMA","","SMART GAMMA","2026-05-13","","SIDEWAYS","LEADING","1.29","0","4700","Full Grid (1-2-3-4)","100000000","440","418","412","404","0.1","0.2","0.3","0.4","227","478","728","990","2423","99958000","42000","412.54","412.54","10.91","4.98","3.02","8.4"
"PGJO","2026-05-13","553","FULL","880","10","SMART GAMMA","SMART GAMMA","","SMART GAMMA","2026-05-13","","SIDEWAYS","LEADING","1.94","0","4700","Full Grid (1-2-3-4)","100000000","880","705","660","600","0.1","0.2","0.3","0.4","113","283","454","666","1516","99819500","180500","658.44","658.53","41.48","21.78","3","9.18"
"CPIN","2026-05-13","553","FULL","4160","4.522613065326634","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","NORMAL DOWNTREND","LEADING","1.32","0","4550","Full Grid (1-2-3-4)","100000000","4160","4060","4040","4000","0.1","0.2","0.3","0.4","24","49","74","100","247","99774000","226000","4039.43","4039.47","5.53","2.71","2.09","5.49"
"MCOL","2026-05-13","553","FULL","4010","1.5189873417721518","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","NORMAL UPTREND","LEADING","1.53","0","4550","Full Grid (1-2-3-4)","100000000","4010","3960","3940","3920","0.1","0.2","0.3","0.4","24","50","76","102","252","99352000","648000","3942.54","3942.82","3.24","1.59","4.77","10.99"
"RIGS","2026-05-13","553","FULL","685","1.4814814814814816","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","SIDEWAYS","LEADING","1.95","0","4550","Full Grid (1-2-3-4)","100000000","685","665","655","650","0.1","0.2","0.3","0.4","145","300","458","615","1518","99856500","143500","657.82","657.84","7.3","3.47","3","7.77"
"ARTA","2026-05-13","553","FULL","2630","9.12863070539419","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","CRASH / SELL-OFF","LEADING","8.4","0","4520","Full Grid (1-2-3-4)","100000000","3450","2950","2830","2660","0.1","0.2","0.3","0.4","28","67","106","150","351","99323000","677000","2829.72","2831.54","31.3","16.25","3.01","8.42"
"ASLI","2026-05-13","550","FULL","312","6.122448979591836","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","NORMAL DOWNTREND","LAGGING","1.96","0","4450","Full Grid (1-2-3-4)","100000000","312","300","296","292","0.1","0.2","0.3","0.4","320","666","1013","1369","3368","99923600","76400","296.69","296.69","10.26","5.62","5.19","10.87"
"BIPI","2026-05-13","553","FULL","220","11.11111111111111","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","NORMAL UPTREND","LAGGING","1.69","0","4450","Full Grid (1-2-3-4)","100000000","220","206","204","199","0.1","0.2","0.3","0.4","454","970","1470","2010","4904","99957000","43000","203.83","203.83","14.09","7.27","3.03","7.43"
"CAKK","2026-05-13","553","FULL","158","2.5974025974025974","V-SHAPE","V-SHAPE","","V-SHAPE","2026-05-13","","NORMAL DOWNTREND","LAGGING","1.96","0","4450","Full Grid (1-2-3-4)","100000000","158","153","152","150","0.1","0.2","0.3","0.4","632","1307","1973","2666","6578","99962300","37700","151.96","151.97","6.96","3.27","3.18","8.27"
"BMSR","2026-05-13","553","FULL","320","1.2658227848101267","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LEADING","0.49","0","4100","Full Grid (1-2-3-4)","100000000","348","316","308","296","0.1","0.2","0.3","0.4","287","632","974","1351","3244","99947600","52400","308.1","308.11","20.11","9.77","3.03","8.37"
"ECII","2026-05-13","553","FULL","173","1.1695906432748537","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LEADING","0.36","0","4100","Full Grid (1-2-3-4)","100000000","188","176","173","169","0.1","0.2","0.3","0.4","531","1136","1734","2366","5767","99960000","40000","173.33","173.33","14.36","7.11","3.04","7.84"
"GMTD","2026-05-13","553","FULL","1795","14.331210191082802","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LEADING","0.89","0","4100","Full Grid (1-2-3-4)","100000000","1905","1725","1680","1620","0.1","0.2","0.3","0.4","52","115","178","246","591","99499500","500500","1683.58","1683.73","20.47","10.01","3.01","8.28"
"MIRA","2026-05-13","553","FULL","22","0","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LEADING","0.58","0","4100","Full Grid (1-2-3-4)","100000000","25","24","23","23","0.1","0.2","0.3","0.4","4000","8333","13043","17391","42767","99997400","2600","23.38","23.38","12","5.91","4.67","11.3"
"TOTO","2026-05-13","553","FULL","258","1.574803149606299","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","NORMAL DOWNTREND","LEADING","0.49","0","4100","Full Grid (1-2-3-4)","100000000","282","258","252","242","0.1","0.2","0.3","0.4","354","775","1190","1652","3971","99944200","55800","251.69","251.69","18.44","8.62","3","8.59"
"UDNG","2026-05-13","553","FULL","1150","5.0228310502283104","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LEADING","1.21","0","4100","Full Grid (1-2-3-4)","100000000","3560","3240","3160","3060","0.1","0.2","0.3","0.4","28","61","94","130","313","99216000","784000","3169.84","3169.83","20.79","11.04","2.99","7.45"
"FUTR","2026-05-13","553","FULL","220","4.761904761904762","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","IMPROVING","0.44","0","4050","Full Grid (1-2-3-4)","100000000","282","240","230","216","0.1","0.2","0.3","0.4","354","833","1304","1851","4342","99948400","51600","230.19","230.2","31.21","15.72","2.99","8.7"
"HOPE","2026-05-13","553","FULL","150","7.142857142857142","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","NORMAL DOWNTREND","IMPROVING","0.71","0","4050","Full Grid (1-2-3-4)","100000000","314","248","232","208","0.1","0.2","0.3","0.4","318","806","1293","1923","4340","99970000","30000","230.35","230.36","44.27","24.03","2.99","9.03"
"FAST","2026-05-13","553","FULL","288","2.127659574468085","EARLY SWEEP","EARLY SWEEP","","EARLY SWEEP","2026-05-13","","SIDEWAYS","LAGGING","1.01","0","4000","Full Grid (1-2-3-4)","100000000","288","282","280","278","0.1","0.2","0.3","0.4","347","709","1071","1438","3565","99951800","48200","280.37","280.37","5.56","2.99","4.63","9.75"
"KJEN","2026-05-13","553","FULL","168","8.38709677419355","HOLD","-","","SMART SNIPER + V-SHAPE","2026-05-12","Structure + Discount","EXPLOSIVE BULL","LEADING","5.07","1","1618","Full Grid (1-2-3-4)","100000000","155","130","123","115","0.1","0.2","0.3","0.4","645","1538","2439","3478","8100","99988200","11800","123.44","123.44","34.84","18.18","3.02","8.67"
"NZIA","2026-05-13","553","FULL","163","-14.659685863874344","HOLD","-","","SMART SNIPER + V-SHAPE","2026-05-12","Demand Structure","EXPLOSIVE BULL","LEADING","3.72","1","1618","Full Grid (1-2-3-4)","100000000","191","163","156","147","0.1","0.2","0.3","0.4","523","1226","1923","2721","6393","99970600","29400","156.38","156.38","31.41","16.23","3.02","8.5"
"KOPI","2026-05-13","553","FULL","284","24.561403508771928","HOLD","-","","SMART SNIPER","2026-04-20","Discount Only","EXPLOSIVE BULL","LEADING","4.98","23","1574","Full Grid (1-2-3-4)","100000000","278","254","248","240","0.1","0.2","0.3","0.4","359","787","1209","1666","4021","99937200","62800","248.54","248.54","18.71","9.07","3","8.23"
"ELPI","2026-05-13","553","FULL","2000","22.699386503067483","HOLD","-","","V-SHAPE","2026-04-15","","EXPLOSIVE BULL","LEADING","8.2","28","1564","Full Grid (1-2-3-4)","100000000","1965","1515","1410","1260","0.1","0.2","0.3","0.4","50","132","212","317","711","99657000","343000","1401.65","1402.27","47.84","26.87","3.01","9"
"ASPR","2026-05-13","206","IPO / SHORT","370","12.121212121212121","AVOID","-","","G ACC","2026-05-07","","EXPLOSIVE BULL","WEAKENING","2.86","6","1508","Full Grid (1-2-3-4)","100000000","535","358","316","256","0.1","0.2","0.3","0.4","186","558","949","1562","3255","99903000","97000","306.92","306.99","67.48","43.31","3.01","9.88"
"RSGK","2026-05-13","553","FULL","1190","0.847457627118644","AVOID","-","","V-SHAPE","2026-05-07","","EXPLOSIVE BULL","LAGGING","2.69","6","1508","Full Grid (1-2-3-4)","100000000","1265","1110","1070","1015","0.1","0.2","0.3","0.4","79","180","280","394","933","99924500","75500","1071","1071.01","25.69","12.23","3","8.92"
"OMRE","2026-05-13","553","FULL","855","0","HOLD","-","","SMART GAMMA","2026-05-06","","EXPLOSIVE BULL","WEAKENING","2.27","7","1506","Full Grid (1-2-3-4)","100000000","940","710","655","580","0.1","0.2","0.3","0.4","106","281","458","689","1534","99876000","124000","651.08","651.15","50.43","28.43","3","9.23"
"MTDL","2026-05-13","553","FULL","570","-0.8695652173913043","AVOID","-","","SMART SNIPER + V-SHAPE","2026-04-27","Demand Structure","CRASH / SELL-OFF","LEADING","3.75","16","1488","Full Grid (1-2-3-4)","100000000","590","560","555","545","0.1","0.2","0.3","0.4","169","357","540","733","1799","99881500","118500","555.21","555.21","11.02","5.44","3","7.61"
"TOTL","2026-05-13","553","FULL","1230","-0.4048582995951417","HOLD","-","","G ACC","2026-04-21","","EXPLOSIVE BULL","LAGGING","2.01","22","1476","Full Grid (1-2-3-4)","100000000","1220","1105","1080","1040","0.1","0.2","0.3","0.4","81","180","277","384","922","99624000","376000","1080.52","1080.67","19.26","8.84","3","8.84"
"UNSP","2026-05-13","553","FULL","318","0","AVOID","-","","SMART GAMMA","2026-04-20","","EXPLOSIVE BULL","LAGGING","2.88","23","1474","Full Grid (1-2-3-4)","100000000","410","326","304","276","0.1","0.2","0.3","0.4","243","613","986","1449","3291","99913600","86400","303.6","303.63","42.44","22.27","2.99","9.27"
"SMIL","2026-05-13","553","FULL","300","9.48905109489051","HOLD","-","","EARLY SWEEP","2026-02-05","","EXPLOSIVE BULL","LEADING","2.14","97","1426","Full Grid (1-2-3-4)","100000000","372","358","354","350","0.1","0.2","0.3","0.4","268","558","847","1142","2815","99899800","100200","354.88","354.89","8.06","3.63","3","8.31"
"PEVE","2026-05-13","553","FULL","352","-7.853403141361256","AVOID","-","","V-SHAPE","2026-05-11","","CRASH / SELL-OFF","LAGGING","3.31","2","1416","Full Grid (1-2-3-4)","100000000","400","380","376","368","0.1","0.2","0.3","0.4","250","526","797","1086","2659","99920000","80000","375.78","375.78","11.5","5.8","2.83","7.08"
"KLIN","2026-05-13","553","FULL","139","-2.797202797202797","AVOID","-","","EARLY SWEEP","2026-05-05","","CRASH / SELL-OFF","LAGGING","2.05","8","1404","Full Grid (1-2-3-4)","100000000","168","150","145","139","0.1","0.2","0.3","0.4","595","1333","2068","2877","6873","99967300","32700","145.45","145.45","23.81","12","3","8.17"
"TPIA","2026-05-13","553","FULL","4300","-14.85148514851485","AVOID","-","","V-SHAPE","2026-05-05","","CRASH / SELL-OFF","LAGGING","3.75","8","1404","Full Grid (1-2-3-4)","100000000","6075","5525","5400","5225","0.1","0.2","0.3","0.4","16","36","55","76","183","99020000","980000","5410.93","5412.12","19.51","9.63","3","8.09"
"SHIP","2026-05-13","553","FULL","2180","-14.84375","AVOID","-","","SMART SNIPER","2026-05-04","Structure + Discount","CRASH / SELL-OFF","LAGGING","2.91","9","1402","Full Grid (1-2-3-4)","100000000","4300","3870","3760","3620","0.1","0.2","0.3","0.4","23","51","79","110","263","99151000","849000","3770","3770.46","21.63","10.61","3.01","8.33"
"SIDO","2026-05-13","553","FULL","444","-4.721030042918455","AVOID","-","","SMART SNIPER","2026-04-29","Structure + Discount","CRASH / SELL-OFF","LAGGING","2.57","14","1392","Full Grid (1-2-3-4)","100000000","515","505","505","500","0.1","0.2","0.3","0.4","194","396","594","800","1984","99986000","14000","503.96","503.96","4.08","1.98","1.67","4.62"
"PEGE","2026-05-13","553","FULL","131","3.149606299212598","AVOID","-","","SMART SNIPER","2026-04-09","Discount Only","CRASH / SELL-OFF","LAGGING","4.38","34","1352","Full Grid (1-2-3-4)","100000000","163","134","127","117","0.1","0.2","0.3","0.4","613","1492","2362","3418","7885","99972700","27300","126.79","126.79","38.65","21.13","3","8.41"
"BEEF","2026-05-13","553","FULL","157","-10.285714285714285","AVOID","-","","EARLY SWEEP","2026-04-07","","CRASH / SELL-OFF","LAGGING","6.26","36","1348","Full Grid (1-2-3-4)","100000000","358","304","290","272","0.1","0.2","0.3","0.4","279","657","1034","1470","3440","99931000","69000","290.5","290.5","32.4","16.69","3.55","9.89"
"BEER","2026-05-13","553","FULL","111","-5.128205128205128","AVOID","-","","SMART SNIPER","2026-04-13","Demand Structure","CRASH / SELL-OFF","LAGGING","0.33","30","1340","Full Grid (1-2-3-4)","100000000","171","144","137","128","0.1","0.2","0.3","0.4","584","1388","2189","3125","7286","99962900","37100","137.2","137.2","34.5","18.37","3","8.37"
"LINK","2026-05-13","553","FULL","1600","-0.6211180124223602","AVOID","-","","V-SHAPE","2026-03-31","","CRASH / SELL-OFF","LAGGING","3.53","43","1334","Full Grid (1-2-3-4)","100000000","1855","1815","1800","1790","0.1","0.2","0.3","0.4","53","110","166","223","552","99593500","406500","1804.23","1804.3","6.47","3.84","1.63","3.55"
"FOOD","2026-05-13","553","FULL","170","-1.1627906976744187","AVOID","-","","EARLY SWEEP","2026-03-17","","CRASH / SELL-OFF","LAGGING","2.06","57","1306","Full Grid (1-2-3-4)","100000000","282","250","242","230","0.1","0.2","0.3","0.4","354","800","1239","1739","4132","99963600","36400","241.93","241.93","24.82","12.37","3","8.36"
"AMMN","2026-05-13","553","FULL","3700","-9.090909090909092","AVOID","-","","V-SHAPE","2026-02-27","","CRASH / SELL-OFF","LAGGING","3.49","75","1270","Full Grid (1-2-3-4)","100000000","7650","7400","7325","7225","0.1","0.2","0.3","0.4","13","27","40","55","135","98962500","1037500","7330.56","7330.42","7.84","3.83","3","7.55"
"MIKA","2026-05-13","553","FULL","1850","-3.6458333333333335","AVOID","-","","EARLY SWEEP","2026-01-21","","CRASH / SELL-OFF","IMPROVING","4.65","112","1246","Full Grid (1-2-3-4)","100000000","2660","2390","2320","2230","0.1","0.2","0.3","0.4","37","83","129","179","428","99524000","476000","2325.33","2325.81","21.43","10.12","3","8.69"
"CCSI","2026-05-13","553","FULL","278","-7.333333333333333","HOLD","-","","V-SHAPE","2025-11-14","","CRASH / SELL-OFF","LEADING","12.65","180","1160","Full Grid (1-2-3-4)","100000000","350","346","344","342","0.1","0.2","0.3","0.4","285","578","872","1169","2904","99950400","49600","344.18","344.18","4","2.38","4.29","8.04"
"BATR","2026-05-13","460","FULL","95","-5","HOLD","-","","V-SHAPE","2026-05-12","","SIDEWAYS","LEADING","2.36","1","1118","Full Grid (1-2-3-4)","100000000","100","87","84","80","0.1","0.2","0.3","0.4","1000","2298","3571","5000","11869","99989000","11000","84.24","84.24","27","13.35","3","8.61"
"GRIA","2026-05-13","553","FULL","116","-3.3333333333333335","HOLD","-","","BETA BREAKOUT","2026-05-12","","SIDEWAYS","LEADING","8.37","1","1118","Full Grid (1-2-3-4)","100000000","120","105","101","96","0.1","0.2","0.3","0.4","833","1904","2970","4166","9873","99978600","21400","101.26","101.27","26.67","13.1","3","8.65"
"INPP","2026-05-13","553","FULL","785","-1.875","HOLD","-","","G ACC","2026-05-12","","SIDEWAYS","LEADING","3.59","1","1118","Full Grid (1-2-3-4)","100000000","800","770","760","750","0.1","0.2","0.3","0.4","125","259","394","533","1311","99862000","138000","761.72","761.72","8.75","4.16","3","7.83"
"YOII","2026-05-13","316","FULL","96","-14.285714285714285","HOLD","-","","SMART SNIPER","2026-05-12","Demand Structure","SIDEWAYS","LEADING","6.06","1","1118","Full Grid (1-2-3-4)","100000000","112","102","100","96","0.1","0.2","0.3","0.4","892","1960","3000","4166","10018","99976000","24000","99.8","99.8","18.75","8.81","3","8.55"
"DFAM","2026-05-13","553","FULL","125","0.8064516129032258","HOLD","-","","BETA BREAKOUT","2026-05-11","","NORMAL UPTREND","LEADING","2.45","2","1116","Full Grid (1-2-3-4)","100000000","140","111","104","94","0.1","0.2","0.3","0.4","714","1801","2884","4255","9654","99977700","22300","103.56","103.56","44.29","24.68","3","8.7"
"PURA","2026-05-13","553","FULL","34","9.67741935483871","HOLD","-","","EARLY SWEEP","2026-05-11","","SIDEWAYS","LEADING","2.33","2","1116","Full Grid (1-2-3-4)","100000000","34","33","32","32","0.1","0.2","0.3","0.4","2941","6060","9375","12500","30876","99997400","2600","32.39","32.39","8.82","4.28","5.33","12.7"
"MDIY","2026-05-13","326","FULL","815","-4.117647058823529","AVOID","-","","V-SHAPE","2025-12-10","","CRASH / SELL-OFF","LAGGING","2.77","154","1112","Full Grid (1-2-3-4)","100000000","1060","1045","1040","1035","0.1","0.2","0.3","0.4","94","191","288","386","959","99826500","173500","1040.94","1040.95","3.3","1.53","2.43","6.53"
"BJTM","2026-05-13","553","FULL","585","-0.847457627118644","HOLD","-","","BETA BREAKOUT","2026-05-08","","NORMAL UPTREND","LEADING","2.11","5","1110","Full Grid (1-2-3-4)","100000000","605","575","570","560","0.1","0.2","0.3","0.4","165","347","526","714","1752","99901000","99000","570.21","570.22","9.92","4.42","3","8.52"
"MAPI","2026-05-13","553","FULL","1475","-1.3377926421404682","HOLD","-","","SMART GAMMA","2026-05-08","","NORMAL UPTREND","LEADING","2.21","5","1110","Full Grid (1-2-3-4)","100000000","1455","1335","1305","1265","0.1","0.2","0.3","0.4","68","149","229","316","762","99644000","356000","1307.66","1307.82","17.53","8.23","3","8.47"
"LFLO","2026-05-13","553","FULL","595","0.847457627118644","HOLD","-","","V-SHAPE","2026-05-06","","SIDEWAYS","LEADING","4.16","7","1106","Full Grid (1-2-3-4)","100000000","540","515","510","505","0.1","0.2","0.3","0.4","185","388","588","792","1953","99956000","44000","511.81","511.81","10","5.04","2.04","5.35"
"GGRP","2026-05-13","553","FULL","302","1.342281879194631","AVOID","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LEADING","2.81","9","1102","Full Grid (1-2-3-4)","100000000","300","290","288","284","0.1","0.2","0.3","0.4","333","689","1041","1408","3471","99939000","61000","287.93","287.93","7.33","3.45","1.91","5.45"
"ABBA","2026-05-13","553","FULL","41","-2.380952380952381","AVOID","-","","EARLY SWEEP","2026-05-12","","SIDEWAYS","LEADING","0.27","1","1098","Full Grid (1-2-3-4)","100000000","45","43","43","42","0.1","0.2","0.3","0.4","2222","4651","6976","9523","23372","99991700","8300","42.78","42.78","8.89","4.17","3","7.98"
"ADRO","2026-05-13","553","FULL","2520","-3.076923076923077","HOLD","-","","V-SHAPE","2026-05-12","","SIDEWAYS","LEADING","0.55","1","1098","Full Grid (1-2-3-4)","100000000","2600","2490","2460","2430","0.1","0.2","0.3","0.4","38","80","121","164","403","99418000","582000","2466.95","2467.05","9.23","4.34","3","7.98"
"AMMS","2026-05-13","553","FULL","394","1.0256410256410255","AVOID","-","","V-SHAPE","2026-05-12","","SIDEWAYS","LEADING","0.19","1","1098","Full Grid (1-2-3-4)","100000000","390","370","364","356","0.1","0.2","0.3","0.4","256","540","824","1123","2743","99936400","63600","364.33","364.34","12.31","6.13","1.58","4.55"
"BKDP","2026-05-13","553","FULL","103","0","HOLD","-","","SMART GAMMA","2026-05-12","","NORMAL UPTREND","LEADING","0","1","1098","Full Grid (1-2-3-4)","100000000","103","73","65","55","0.1","0.2","0.3","0.4","970","2739","4615","7272","15596","99979200","20800","64.11","64.11","60.19","36.04","3.02","9.78"
"CSRA","2026-05-13","553","FULL","900","-1.639344262295082","AVOID","-","","EARLY SWEEP","2026-05-12","","SIDEWAYS","LEADING","0.24","1","1098","Full Grid (1-2-3-4)","100000000","905","855","840","820","0.1","0.2","0.3","0.4","110","233","357","487","1187","99798500","201500","840.76","840.79","12.71","6.04","3","8.06"
"EMDE","2026-05-13","553","FULL","76","-3.79746835443038","AVOID","-","","V-SHAPE","2026-05-12","","NORMAL DOWNTREND","LEADING","0.22","1","1098","Full Grid (1-2-3-4)","100000000","79","76","75","73","0.1","0.2","0.3","0.4","1265","2631","4000","5479","13375","99985800","14200","74.76","74.76","10.13","5.02","3","7.52"
"ITMA","2026-05-13","553","FULL","2260","3.669724770642202","HOLD","-","","SMART GAMMA","2026-05-12","","SIDEWAYS","LEADING","1.05","1","1098","Full Grid (1-2-3-4)","100000000","2180","1985","1935","1870","0.1","0.2","0.3","0.4","45","100","155","213","513","99483500","516500","1939.25","1939.6","19.5","9.5","3.01","8.25"
"TOWR","2026-05-13","553","FULL","470","-1.2605042016806722","AVOID","-","","EARLY SWEEP","2026-05-12","","NORMAL DOWNTREND","LEADING","0.88","1","1098","Full Grid (1-2-3-4)","100000000","505","494","490","486","0.1","0.2","0.3","0.4","198","404","612","823","2037","99942400","57600","490.64","490.64","4.95","2.17","3.8","10.28"
"WTON","2026-05-13","553","FULL","87","-2.247191011235955","AVOID","-","","V-SHAPE","2026-05-12","","SIDEWAYS","LEADING","0.28","1","1098","Full Grid (1-2-3-4)","100000000","89","86","85","84","0.1","0.2","0.3","0.4","1123","2325","3529","4761","11738","99978600","21400","85.18","85.18","7.87","3.73","3","7.82"
"BALI","2026-05-13","553","FULL","1265","-0.7843137254901961","HOLD","-","","V-SHAPE","2026-05-11","","SIDEWAYS","LEADING","1.06","2","1096","Full Grid (1-2-3-4)","100000000","1285","1260","1250","1240","0.1","0.2","0.3","0.4","77","158","240","322","797","99730500","269500","1251.32","1251.36","5.06","2.5","1.69","4.59"
"BCAP","2026-05-13","553","FULL","51","0","AVOID","-","","EARLY SWEEP","2026-05-11","","SIDEWAYS","LEADING","0.11","2","1096","Full Grid (1-2-3-4)","100000000","59","55","54","53","0.1","0.2","0.3","0.4","1694","3636","5555","7547","18432","99988700","11300","54.25","54.25","13.56","5.99","3","8.85"
"BYAN","2026-05-13","553","FULL","11200","-1.7543859649122806","HOLD","-","","V-SHAPE","2026-05-11","","NORMAL DOWNTREND","LEADING","0.29","2","1096","Full Grid (1-2-3-4)","100000000","11850","11450","11350","11200","0.1","0.2","0.3","0.4","8","17","26","35","86","97655000","2345000","11355.23","11356.92","7.81","3.79","2.68","6.9"
"DPUM","2026-05-13","553","FULL","192","-1.5384615384615385","HOLD","-","","SMART GAMMA","2026-05-11","","NORMAL UPTREND","LEADING","0.53","2","1096","Full Grid (1-2-3-4)","100000000","202","157","146","130","0.1","0.2","0.3","0.4","495","1273","2054","3076","6898","99961500","38500","144.91","144.91","47.03","26.16","3.01","9.05"
"GJTL","2026-05-13","553","FULL","1230","2.0746887966804977","HOLD","-","","G ACC","2026-05-11","","NORMAL UPTREND","LEADING","1.34","2","1096","Full Grid (1-2-3-4)","100000000","1240","1120","1090","1050","0.1","0.2","0.3","0.4","80","178","275","380","913","99731000","269000","1092.34","1092.42","19.76","8.91","3","9.07"
"INAI","2026-05-13","553","FULL","181","0.5555555555555556","AVOID","-","","EARLY SWEEP","2026-05-11","","SIDEWAYS","LEADING","0.64","2","1096","Full Grid (1-2-3-4)","100000000","292","218","202","176","0.1","0.2","0.3","0.4","342","917","1485","2272","5016","99961200","38800","199.28","199.29","52.05","29.75","3.01","9.29"
"KETR","2026-05-13","553","FULL","600","2.564102564102564","HOLD","-","","SMART SNIPER","2026-05-11","Discount Only","SIDEWAYS","LEADING","0.52","2","1096","Full Grid (1-2-3-4)","100000000","630","550","530","500","0.1","0.2","0.3","0.4","158","363","566","800","1887","99917000","83000","529.5","529.55","27.94","14.26","3.01","8.35"
"LABS","2026-05-13","440","FULL","176","-4.3478260869565215","AVOID","-","","SMART GAMMA","2026-05-11","","NORMAL UPTREND","LEADING","0.51","2","1096","Full Grid (1-2-3-4)","100000000","216","180","172","159","0.1","0.2","0.3","0.4","462","1111","1744","2515","5832","99962500","37500","171.4","171.41","34.26","17.15","3","9.07"
